2017.01.25,00:00,1.07291,1.07339,1.07207,1.07283,11397
2017.01.25,04:00,1.07284,1.07367,1.07225,1.07251,13118
2017.01.25,08:00,1.07252,1.07535,1.07102,1.07487,26826
2017.01.25,12:00,1.07486,1.07686,1.07346,1.07436,25565
2017.01.25,16:00,1.07437,1.07524,1.07188,1.07366,32035
2017.01.25,20:00,1.07365,1.07529,1.07189,1.07448,16641
2017.01.26,00:00,1.07454,1.07646,1.07438,1.07576,11790
2017.01.26,04:00,1.07577,1.07614,1.07519,1.07547,10979
2017.01.26,08:00,1.07546,1.07557,1.07149,1.07200,25521
2017.01.26,12:00,1.07200,1.07323,1.06876,1.06959,30721
2017.01.26,16:00,1.06960,1.07036,1.06565,1.06855,33840
2017.01.26,20:00,1.06857,1.07030,1.06618,1.06795,17835
2017.01.27,00:00,1.06793,1.06858,1.06712,1.06816,11846
2017.01.27,04:00,1.06815,1.06875,1.06670,1.06707,11632
2017.01.27,08:00,1.06707,1.06974,1.06570,1.06919,23820
2017.01.27,12:00,1.06917,1.07075,1.06696,1.06973,29022
2017.01.27,16:00,1.06974,1.07237,1.06784,1.06816,33904
2017.01.27,20:00,1.06816,1.06984,1.06779,1.06952,10025
2017.01.30,00:00,1.07199,1.07392,1.07067,1.07358,15053
2017.01.30,04:00,1.07356,1.07374,1.07222,1.07232,9715
2017.01.30,08:00,1.07231,1.07244,1.06859,1.06945,21877
2017.01.30,12:00,1.06945,1.06987,1.06191,1.06434,30718
2017.01.30,16:00,1.06435,1.07083,1.06391,1.06919,33300
2017.01.30,20:00,1.06920,1.06990,1.06838,1.06901,12648
2017.01.31,00:00,1.06916,1.07080,1.06905,1.06923,12189
2017.01.31,04:00,1.06920,1.07116,1.06898,1.06986,19108
2017.01.31,08:00,1.06987,1.07239,1.06833,1.07107,29001
2017.01.31,12:00,1.07108,1.07639,1.06982,1.07544,37906
2017.01.31,16:00,1.07544,1.08111,1.07476,1.07825,43825
2017.01.31,20:00,1.07825,1.08087,1.07817,1.07960,16452
2017.02.01,00:00,1.07962,1.08037,1.07869,1.07921,11840
2017.02.01,04:00,1.07922,1.07972,1.07864,1.07895,11051
2017.02.01,08:00,1.07895,1.07984,1.07734,1.07835,23474
2017.02.01,12:00,1.07836,1.08065,1.07591,1.07594,27704
2017.02.01,16:00,1.07593,1.07619,1.07355,1.07518,30253
2017.02.01,20:00,1.07518,1.07882,1.07283,1.07666,29629
2017.02.02,00:00,1.07668,1.07871,1.07606,1.07818,13979
